material_id,structure_type,band_gap,density,volume,nsites,avg_atomic_volume,dopant_count,volume_per_site,structural_factor,doping_structural_coupling,density_volume_ratio,compactness,coordination_factor,dimensional_factor,confinement_parameter,Zn_fraction,O_fraction,Zn_O_ratio,avg_electronegativity,electronegativity_difference,avg_atomic_radius,avg_valence_electrons,ionic_radius_mismatch,is_mg,mg_lattice_strain,mg_electronegativity_diff,mg_size_mismatch,mg_bond_energy_diff,dataset_split
mp-aaackqtc,Bulk ZnO,1.8453,3.403803508510259,473.568979689381,28,16.913177846049322,1,16.913177846049322,0,0.0,0.007187555888358335,0.05912549428040135,3.5922257005299114,51.35836932668515,0.059125490784577475,0.2857142857142857,0.5714285714285714,0.5,2.657142857142857,1.9,0.9285714285714286,4.285714285714286,0.4089241187688523,0,0.0,0.0,0.0,0.0,Training
mp-aaackquz,2D ZnO,3.0725,6.480818276221113,160.71199492589759,10,16.07119949258976,2,16.07119949258976,1,0.0,0.040325666290243874,0.062223109137627734,1.8392915232566827,34.62434969725819,0.062223105265912654,0.1,0.6,0.16666666666666669,2.787,1.9,0.9550000000000001,5.0,0.46147607852140804,0,0.0,0.0,0.0,0.0,Training
mp-aaackqym,Bulk ZnO,1.963,6.589469814435026,248.07718097939207,26,9.541430037668926,1,9.541430037668926,0,0.0,0.026562176288928475,0.10480609259325563,4.137878571785105,28.266448973578186,0.10480608160893974,0.07692307692307693,0.5,0.15384615384615385,2.655,1.79,0.9750000000000001,4.0,0.3846153846149902,0,0.0,0.0,0.0,0.0,Training
mp-aaackqzc,Bulk ZnO,0.9151999999999996,5.089868003620218,940.755729842982,84,11.199472974321214,1,11.199472974321214,0,0.0,0.005410403404579581,0.08928991589986927,8.572753350528355,49.04830624769691,0.08928990792718092,0.13095238095238096,0.5714285714285714,0.22916666666666669,2.7264285714285714,1.79,0.9363095238095238,4.285714285714286,0.4150650912702698,0,0.0,0.0,0.0,0.0,Training
mp-aaackthg,Bulk ZnO,1.2789000000000001,5.155162732217351,125.50483150158364,12,10.458735958465303,0,10.458735958465303,0,0.0,0.04107541256013162,0.09561384893655335,2.3967777502016707,23.94452802151981,0.09561383979454613,0.3333333333333333,0.6666666666666666,0.5,2.843333333333333,1.79,0.85,4.666666666666667,0.4159451654033622,0,0.0,0.0,0.0,0.0,Training
mp-aaackugb,Bulk ZnO,3.4116000000000004,6.897562485833684,200.8179280477927,15,13.387861869852847,2,13.387861869852847,0,0.0,0.034347344148437445,0.0746945262597777,2.5614768297804646,33.0173065928996,0.07469452068050586,0.06666666666666667,0.6,0.11111111111111112,2.564,2.49,1.0433333333333334,4.3999999999999995,0.5500035029516854,0,0.0,0.0,0.0,0.0,Training
mp-aaackuli,2D ZnO,0.1624,3.2212464137195793,238.0567955384372,15,15.870453035895814,1,15.870453035895814,1,0.0,0.013531419703578549,0.06301017354313695,2.420273234135668,39.139902902220925,0.06301016957285524,0.26666666666666666,0.6,0.4444444444444445,2.7573333333333334,1.79,0.8666666666666667,4.666666666666666,0.3865336777349729,0,0.0,0.0,0.0,0.0,Training
mp-aaackuxa,Bulk ZnO,0.43615227560268144,6.179359438997996,168.50339037439284,14,12.035956455313775,1,12.035956455313775,0,0.0,0.03667201843991539,0.08308438167857515,2.5346917688329693,29.00836734272442,0.08308437477556124,0.2857142857142857,0.5714285714285714,0.5,2.717142857142857,1.79,0.9357142857142857,4.571428571428571,0.41559259813134825,0,0.0,0.0,0.0,0.0,Training
mp-aaackvrc,2D ZnO,2.8707,4.289422419532376,203.82247512788388,14,14.558748223420277,2,14.558748223420277,1,0.0,0.021044894174899374,0.0686872239737841,2.3789063484336803,35.08865440675126,0.0686872192558497,0.14285714285714285,0.5714285714285714,0.25,2.721428571428571,2.46,0.9428571428571428,4.857142857142857,0.42084680037322486,0,0.0,0.0,0.0,0.0,Training
mp-aaackxam,Bulk ZnO,3.5021,6.60107843404707,261.8621639290434,20,13.09310819645217,2,13.09310819645217,0,0.0,0.025208217693625107,0.07637605868642934,3.12612071929358,35.540163544432936,0.07637605285312746,0.1,0.6,0.16666666666666669,2.6550000000000002,2.49,1.03,4.3999999999999995,0.5488657873820912,0,0.0,0.0,0.0,0.0,Test
mp-aaackxaq,Bulk ZnO,2.7632000000000003,7.26886186325035,239.30693684501472,20,11.965346842250735,2,11.965346842250735,0,0.0,0.030374639193839884,0.08357467720608887,3.2214018201720878,32.478948257273636,0.08357467022136279,0.1,0.6,0.16666666666666669,2.623,2.24,0.995,4.3999999999999995,0.5047437902341623,0,0.0,0.0,0.0,0.0,Training
mp-aaackxmm,Bulk ZnO,2.7248,5.950271732957894,271.6664645531357,20,13.583323227656786,2,13.583323227656786,0,0.0,0.021902857030018406,0.07361968667313432,3.0880523354332055,36.87081186105437,0.07361968125327645,0.2,0.6,0.33333333333333337,2.7590000000000003,1.81,0.925,4.699999999999999,0.43663498436178505,0,0.0,0.0,0.0,0.0,Training
mp-aaackxmx,Bulk ZnO,2.2104,3.516061093487771,225.65228719675665,16,14.10326794979729,1,14.10326794979729,0,0.0,0.015581765809543756,0.07090555207201982,2.6280890053791612,35.538008324514635,0.07090554704442287,0.25,0.625,0.4,2.8,1.79,0.8500000000000001,4.75,0.3890810751560997,0,0.0,0.0,0.0,0.0,Training
mp-aaackxoi,Bulk ZnO,0.1781062465829194,3.274596661949665,216.60102619695468,16,13.537564137309667,2,13.537564137309667,0,0.0,0.015118103175430407,0.07386853276240365,2.6641978860528015,34.11252404179676,0.07386852730584394,0.125,0.625,0.2,2.71875,2.44,0.90625,4.75,0.4781553934246573,0,0.0,0.0,0.0,0.0,Training
mp-aaacltwt,Bulk ZnO,0.8438250744728673,5.0030885826563924,231.8001797065971,20,11.590008985329856,2,11.590008985329856,0,0.0,0.021583626850458403,0.0862812100720334,3.2558076521310038,31.46012456627262,0.08628120262758684,0.15,0.6,0.25,2.7175000000000002,1.9,0.9149999999999999,4.5,0.42225271031541833,0,0.0,0.0,0.0,0.0,Training
mp-aaacltwu,Bulk ZnO,1.2706,5.371187060950681,215.9144374209358,20,10.79572187104679,2,10.79572187104679,0,0.0,0.02487646090325719,0.09262928518767376,3.3337735863249387,29.304097630628334,0.09262927660749007,0.15,0.6,0.25,2.7175000000000002,1.9,0.9149999999999999,4.5,0.42225271031541833,0,0.0,0.0,0.0,0.0,Test
mp-aaacltxv,2D ZnO,3.061,4.420913543212967,652.2600224299492,42,15.53000053404641,3,15.53000053404641,1,0.0,0.006777839191712473,0.06439149810765947,4.842939422124726,53.98269565144613,0.06439149396139471,0.023809523809523808,0.5714285714285714,0.041666666666666664,2.6273809523809524,2.55,1.0,4.571428571428571,0.5470701182527845,0,0.0,0.0,0.0,0.0,Training
mp-aaacltye,Bulk ZnO,2.3327,3.012501508202173,1157.521981984386,84,13.780023595052214,2,13.780023595052214,0,0.0,0.0026025436709527726,0.07256881623621131,8.000237322973756,60.3498770826379,0.07256881096997861,0.047619047619047616,0.6666666666666666,0.07142857142857142,2.963333333333333,1.79,0.788095238095238,5.238095238095238,0.3651966945315385,0,0.0,0.0,0.0,0.0,Training
mp-aaacltzq,Bulk ZnO,2.7485,4.248387508525261,925.5131846109787,56,16.527021153767475,2,16.527021153767475,0,0.0,0.0045903046862708794,0.060506971625194625,5.746373143352547,63.23010824676144,0.06050696796410123,0.14285714285714285,0.5714285714285714,0.25,2.701428571428571,1.9,0.9428571428571428,4.571428571428571,0.42084680037322486,0,0.0,0.0,0.0,0.0,Training
mp-aaacltzz,Bulk ZnO,2.8602999999999996,4.072057622590757,372.92912421279686,24,15.538713508866536,2,15.538713508866536,0,0.0,0.01091911936667945,0.06435539206185831,3.3342831263933728,44.821405762585364,0.06435538792024209,0.16666666666666666,0.5833333333333334,0.2857142857142857,2.7016666666666667,1.9,0.9291666666666667,4.5,0.41997137722742944,0,0.0,0.0,0.0,0.0,Training
mp-aaacluaa,Bulk ZnO,2.8743999999999996,4.1683236277512545,406.78359460217285,24,16.9493164417572,2,16.9493164417572,0,0.0,0.01024702982879091,0.05899942947176022,3.23909310643093,48.89028871025724,0.058999425990827754,0.08333333333333333,0.5833333333333334,0.14285714285714285,2.7275,1.9,0.9375,4.666666666666666,0.4267361054601722,0,0.0,0.0,0.0,0.0,Test
mp-aaacluab,Bulk ZnO,2.8448,4.23340587324594,696.5913681922598,42,16.585508766482377,2,16.585508766482377,0,0.0,0.0060773160084256405,0.06029359810902504,4.737944046328129,57.651670391290544,0.06029359447370728,0.14285714285714285,0.5714285714285714,0.25,2.701428571428571,1.9,0.9428571428571428,4.571428571428571,0.42084680037322486,0,0.0,0.0,0.0,0.0,Training
mp-aaacnhoo,2D ZnO,0.41400000000000015,5.480490765388037,171.1375639238263,9,19.015284880425142,2,19.015284880425142,1,0.0,0.032023891422384716,0.05258927259246205,1.6210412297218673,39.55338647049581,0.052589269826830605,0.3333333333333333,0.2222222222222222,1.5,1.9988888888888887,2.55,1.2833333333333332,3.5555555555555554,0.41962323172443955,0,0.0,0.0,0.0,0.0,Training
mp-aaacnrbm,Bulk ZnO,0.9546000000000001,5.7876662120002385,320.29066903916714,26,12.318871886121814,2,12.318871886121814,0,0.0,0.018070043155994926,0.0811762642914226,3.80007282088062,36.49460952984997,0.08117625770183726,0.3076923076923077,0.5384615384615384,0.5714285714285715,2.636153846153846,1.79,0.9576923076923076,4.307692307692308,0.4074276900549128,0,0.0,0.0,0.0,0.0,Training
mp-aaacnrxe,Bulk ZnO,1.7355,5.002345748531337,950.7058401160946,80,11.883823001451182,2,11.883823001451182,0,0.0,0.0052617177022079515,0.08414800522339368,8.135943670524476,51.2058410490505,0.0841479981425075,0.15,0.6,0.25,2.8015,1.79,0.8725,5.0,0.3968145176242028,0,0.0,0.0,0.0,0.0,Test
mp-aaacnsbw,Bulk ZnO,1.2614,4.962759330243453,889.1743632299153,80,11.114679540373942,2,11.114679540373942,0,0.0,0.005581311760065021,0.08997110500284887,8.319444767029383,47.89170234073851,0.08997109690804987,0.15,0.6,0.25,2.8125,1.79,0.8725,4.699999999999999,0.3968145176242028,0,0.0,0.0,0.0,0.0,Test
mp-aaacnvvx,Bulk ZnO,0.41720000000000024,4.9127409442738035,810.6322706035676,80,10.132903382544594,2,10.132903382544594,0,0.0,0.006060381658154262,0.09868839781129721,8.579896009195183,43.661357116190985,0.09868838807189831,0.15,0.6,0.25,2.7865,1.79,0.8625,4.699999999999999,0.38316823380831766,0,0.0,0.0,0.0,0.0,Training
mp-aaacnwtq,Bulk ZnO,1.8717999999999995,6.0592939497209555,976.0910133986274,80,12.201137667482843,2,12.201137667482843,0,0.0,0.006207714103035585,0.08195957026737698,8.064792828380845,52.573108497359485,0.08195956355000636,0.15,0.6,0.25,2.7984999999999998,1.79,0.8875000000000001,5.0,0.4204172269459855,0,0.0,0.0,0.0,0.0,Training
mp-aaacofvi,Bulk ZnO,0.7980999999999998,6.2420759575183125,894.005372343423,80,11.175067154292787,2,11.175067154292787,0,0.0,0.006982145913906748,0.08948492086831535,8.304432207495111,48.151904681288535,0.089484912860765,0.15,0.6,0.25,2.8325,1.79,0.8625,4.699999999999999,0.38316823380831766,0,0.0,0.0,0.0,0.0,Test
mp-aaacoqpe,Bulk ZnO,2.231108909185924,3.76313991325655,240.50175821177342,20,12.02508791058867,2,12.02508791058867,0,0.0,0.015647037016431803,0.08315947521011066,3.2160582814598895,32.64111046560433,0.08315946829461293,0.1,0.6,0.16666666666666669,2.7640000000000002,1.89,0.855,4.8,0.3793965282640848,0,0.0,0.0,0.0,0.0,Test
mp-aaacotkj,Bulk ZnO,0.4022000000000001,5.7829763894779695,288.8015270677493,21,13.752453669892825,3,13.752453669892825,0,0.0,0.020024050593476794,0.07271429695409352,3.1770164703231134,37.94197691442859,0.07271429166672493,0.047619047619047616,0.5714285714285714,0.08333333333333333,2.899047619047619,2.48,0.8619047619047621,4.761904761904763,0.45498839314672707,0,0.0,0.0,0.0,0.0,Training
mp-aaacotna,Bulk ZnO,0.6715,5.943482084923909,502.8141649545644,35,14.36611899870184,3,14.36611899870184,0,0.0,0.011820434862770778,0.06960822196240771,4.401481455415361,46.99252786481383,0.06960821711710348,0.08571428571428572,0.5714285714285714,0.15000000000000002,2.5214285714285714,2.49,1.0985714285714285,4.285714285714286,0.5551371349555457,0,0.0,0.0,0.0,0.0,Test
mp-aaacotoo,2D ZnO,0.4832000000000001,6.095969031485115,300.58121992133266,21,14.313391424825365,3,14.313391424825365,1,0.0,0.020280605132551317,0.0698646442565376,3.13496007170298,39.48956164795692,0.06986463937546943,0.09523809523809523,0.5714285714285714,0.16666666666666666,2.5204761904761903,2.49,1.0976190476190475,4.285714285714286,0.5539061587423277,0,0.0,0.0,0.0,0.0,Training
mp-aaacotyf,2D ZnO,2.4368999999999996,7.865421392117652,214.6691458119612,15,14.31127638746408,2,14.31127638746408,1,0.0,0.036639738619015816,0.06987496942452646,2.5051556601195846,35.29464262584447,0.06987496454201544,0.06666666666666667,0.6,0.11111111111111112,2.8533333333333335,1.8399999999999999,1.0033333333333334,4.8,0.50738195881976,0,0.0,0.0,0.0,0.0,Training
mp-aaacoubu,Bulk ZnO,2.1881000000000004,3.7308458175039525,892.445984971969,78,11.44161519194832,3,11.44161519194832,0,0.0,0.00418047240990292,0.08740024753705393,8.101534566823481,48.88611648252477,0.08740023989825133,0.07692307692307693,0.6153846153846154,0.125,2.7930769230769235,2.51,0.8730769230769231,4.846153846153847,0.44847459357215286,0,0.0,0.0,0.0,0.0,Training
mp-aaacoult,Bulk ZnO,2.182,3.2027298439879313,824.5956673063658,62,13.29993011784461,3,13.29993011784461,0,0.0,0.0038840003300648026,0.07518836498684252,6.611672602357271,52.63968182275292,0.07518835933355272,0.0967741935483871,0.5161290322580645,0.1875,2.448709677419355,2.51,1.0306451612903227,4.129032258064516,0.47751092443255194,0,0.0,0.0,0.0,0.0,Training
mp-aaacoumr,2D ZnO,3.8486,2.228088355437575,2407.5060429609357,150,16.050040286406237,3,16.050040286406237,1,0.0,0.0009254757062612815,0.06230513956073751,11.191856431711807,85.2785642303786,0.062305135678807334,0.013333333333333334,0.5333333333333333,0.025,2.587466666666667,2.51,1.0153333333333334,4.586666666666667,0.507897754448621,0,0.0,0.0,0.0,0.0,Training
mp-aaacoygz,Bulk ZnO,0.351,5.439993598021741,484.2077123505465,40,12.105192808763663,1,12.105192808763663,0,0.0,0.011234834677898334,0.08260917573126478,5.093888375154988,41.39917706573918,0.08260916890698942,0.4,0.5,0.8,2.535,1.89,0.98,4.0,0.3880235375880029,0,0.0,0.0,0.0,0.0,Training
mp-aaacpavf,2D ZnO,2.0204999999999997,4.104683126085716,207.94774285999776,14,14.853410204285554,1,14.853410204285554,1,0.0,0.019739012646312885,0.0673246066894104,2.3630702470047518,35.79883170048026,0.06732460215680805,0.2857142857142857,0.42857142857142855,0.6666666666666666,2.1799999999999997,2.62,1.2714285714285714,3.4285714285714284,0.5225021134192036,0,0.0,0.0,0.0,0.0,Training
mp-aaacpbng,Bulk ZnO,3.5717999999999996,3.457711424497696,271.8030829899101,20,13.590154149495504,1,13.590154149495504,0,0.0,0.01272138412288007,0.07358268265390663,3.0875348583649913,36.88935383563097,0.07358267723949584,0.2,0.6,0.33333333333333337,2.774,1.79,0.8500000000000001,4.8,0.3720326659017246,0,0.0,0.0,0.0,0.0,Training
mp-aaacpbni,2D ZnO,0.16929999999999978,1.9488761939981891,267.16950650488974,15,17.811300433659316,2,17.811300433659316,1,0.0,0.007294530799915673,0.056144131851834186,2.328961430380692,43.92644418901815,0.056144128699670816,0.06666666666666667,0.5333333333333333,0.125,3.099333333333333,1.79,0.7166666666666667,5.466666666666667,0.2989073304751109,0,0.0,0.0,0.0,0.0,Training
mp-aaacpboa,Bulk ZnO,1.7682,3.258137587193603,457.40058394306976,28,16.33573514082392,1,16.33573514082392,0,0.0,0.007123160095482358,0.061215488092785236,3.6340630654174384,49.604913176107644,0.061215484345449475,0.14285714285714285,0.7142857142857143,0.19999999999999998,3.057142857142857,1.79,0.7857142857142856,5.428571428571429,0.3798651348318108,0,0.0,0.0,0.0,0.0,Training
mp-aaacpboz,Bulk ZnO,1.7114,3.3512999017050196,246.00616340849353,18,13.667009078249642,2,13.667009078249642,0,0.0,0.013622829018881864,0.07316889849670546,2.872701552530341,35.81769642639761,0.07316889314301814,0.1111111111111111,0.2222222222222222,0.5,3.362222222222222,2.33,0.7166666666666667,5.666666666666667,0.49442538663813096,0,0.0,0.0,0.0,0.0,Training
mp-aaacpbqm,Bulk ZnO,0.10899999999999999,3.134681864981057,953.870869518282,68,14.027512787033558,1,14.027512787033558,0,0.0,0.0032862748671254787,0.07128847538277476,6.907894836372902,57.25546913440637,0.07128847030072841,0.17647058823529413,0.7058823529411765,0.25,2.9770588235294118,1.79,0.7794117647058825,5.176470588235294,0.37603541640263033,0,0.0,0.0,0.0,0.0,Training
mp-aaacpbrp,Bulk ZnO,3.0713999999999997,4.177783286085732,834.7027952179599,72,11.59309437802722,2,11.59309437802722,0,0.0,0.005005114766621594,0.08625824714196526,7.64695510520973,48.2292161496968,0.08625823970148071,0.25,0.5833333333333334,0.42857142857142855,2.771666666666667,1.79,0.8416666666666667,4.666666666666666,0.3771484545488769,0,0.0,0.0,0.0,0.0,Training
mp-aaacpbtc,2D ZnO,0.23289999999999988,1.4358540120076393,533.9684754939593,23,23.216020673650405,3,23.216020673650405,1,0.0,0.0026890239366272905,0.04307370388995969,2.835018931896699,66.02327459734569,0.0430737020346158,0.043478260869565216,0.5217391304347826,0.08333333333333333,3.0230434782608695,1.79,0.7239130434782608,5.391304347826086,0.2723973686590488,0,0.0,0.0,0.0,0.0,Training
mp-aaacpbub,Bulk ZnO,2.2835,4.187178336438917,104.41415183793292,9,11.601572426436991,1,11.601572426436991,0,0.0,0.040101636250784015,0.08619521244562142,1.9112729841682221,24.132243126196617,0.08619520501600741,0.1111111111111111,0.6666666666666666,0.16666666666666666,2.8388888888888886,1.81,0.8499999999999999,4.666666666666667,0.41594516540336224,0,0.0,0.0,0.0,0.0,Training
mp-aaacpcct,2D ZnO,0.8175,2.9715799261320797,130.21651333397548,7,18.602359047710785,1,18.602359047710785,1,0.0,0.022820300206554133,0.05375662287966969,1.381049841939856,35.58503269549404,0.05375661998989534,0.14285714285714285,0.7142857142857143,0.19999999999999998,2.8285714285714287,2.49,0.907142857142857,4.857142857142857,0.5685671873548284,0,0.0,0.0,0.0,0.0,Test
mp-aaacpcxa,Bulk ZnO,4.4924,4.045845468828908,919.036685954591,96,9.573298812026989,2,9.573298812026989,0,0.0,0.0044022676468312505,0.10445720118374392,9.87401123630995,43.83476599338476,0.1044571902724382,0.125,0.5416666666666666,0.23076923076923078,2.787916666666667,1.79,0.7895833333333333,4.666666666666666,0.32339933582978453,0,0.0,0.0,0.0,0.0,Training
mp-aaacpdde,Bulk ZnO,0.15619999999999998,3.2723295509649923,1742.4405437231912,132,13.200307149418116,2,13.200307149418116,0,0.0,0.001878015042035686,0.07575581300349372,10.9695280225921,67.21125637480351,0.07575580726455096,0.06060606060606061,0.696969696969697,0.08695652173913043,2.990909090909091,1.79,0.7848484848484849,5.151515151515151,0.37688816940490516,0,0.0,0.0,0.0,0.0,Test
mp-aaacpden,Bulk ZnO,0.5259018076467897,2.960772103836893,400.2413850523344,26,15.393899425089785,2,15.393899425089785,0,0.0,0.00739746616519866,0.06496079858558433,3.528033365514933,45.60436652428698,0.06496079436567925,0.07692307692307693,0.6923076923076923,0.11111111111111112,2.9084615384615384,2.62,0.8538461538461539,5.153846153846153,0.5725861349248408,0,0.0,0.0,0.0,0.0,Test
mp-aaacpebt,2D ZnO,0.32389999999999997,2.0626627085130833,527.3414202930929,24,21.97255917887887,2,21.97255917887887,1,50.0,0.0039114369346649625,0.04551131217164955,2.970621228069878,63.37982806858431,0.04551131010037011,0.08333333333333333,0.5,0.16666666666666666,3.0199999999999996,2.13,0.8708333333333333,5.666666666666666,0.35273900709177786,1,23.0,15.5,23.0,6700.0,Training
mp-aaacpegp,Bulk ZnO,0.75,3.3116271431388826,391.3307688469778,28,13.976098887392064,1,13.976098887392064,0,0.0,0.008462475753941621,0.07155072442297235,3.8280420460347915,42.439667751298465,0.07155071930346656,0.07142857142857142,0.7142857142857143,0.09999999999999999,2.9071428571428575,1.89,0.825,4.857142857142857,0.43144777916537574,0,0.0,0.0,0.0,0.0,Training
mp-aaacpfqe,Bulk ZnO,0.46409999999999996,1.9986191663343598,753.4325080969043,32,23.544765878028258,2,23.544765878028258,0,0.0,0.0026526850711322152,0.04247228471841336,3.516698963632709,74.74997224625406,0.04247228291451847,0.125,0.375,0.3333333333333333,2.80375,2.46,0.95,5.25,0.3297358970033811,0,0.0,0.0,0.0,0.0,Training
mp-aaacpgng,Bulk ZnO,1.0321,3.0645469163798182,851.4433932835892,60,14.190723221393153,2,14.190723221393153,0,0.0,0.003599237413260559,0.07046857192538679,6.3304219278181595,55.55480314421564,0.07046856695956752,0.13333333333333333,0.6666666666666666,0.2,2.872,2.44,0.8333333333333333,5.066666666666666,0.44560071813174124,0,0.0,0.0,0.0,0.0,Training
mp-aaacphoq,Bulk ZnO,0.9307,3.060713980148678,2557.528970968182,180,14.208494283156567,2,14.208494283156567,0,0.0,0.0011967465529784437,0.07038043441277575,13.162316141701083,80.22423021960272,0.07038042945937056,0.13333333333333333,0.6666666666666666,0.2,2.872,2.44,0.8333333333333333,5.066666666666666,0.44560071813174124,0,0.0,0.0,0.0,0.0,Training
